job_id,title,formatted_work_type,remote_allowed,normalized_salary,formatted_experience_level,location,listed_time,skills_combined,num_skills,listed_month,cluster_k8,cluster_k10,cluster_k12,cluster,cluster_label
3659406780,School Counselor,Full-time,,39000.0,,"Syracuse, NY",2024-04-11 18:14:08,Other,1,2024-04,3,4,4,4,Other / Unclassified
3660449148,Client Success Manager (Locums Tenens),Full-time,1.0,,Mid-Senior level,Washington DC-Baltimore Area,2024-04-18 21:25:58,Management,1,2024-04,1,1,0,1,Manufacturing & Operations
3662420217,Receptionist,Full-time,,,,"Beverly Hills, CA",2024-04-11 19:04:08,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3663813835,Accounts Payable Specialist,Full-time,,47500.0,,"Morristown, NJ",2024-04-15 20:01:02,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3665701347,Crew Member,Full-time,,,,"Mesa, AZ",2024-04-18 02:58:53,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3666781416,Senior Electronics Design Engineer,Full-time,,,,"East Aurora, NY",2024-04-19 14:26:44,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3678077169,Level 1 Designer,Contract,1.0,36400.0,,"Woodstock, GA",2024-04-09 04:09:31,"Design, Art/Creative, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3679026145,Special Event Manager,Full-time,,,,"Columbia, South Carolina Metropolitan Area",2024-04-16 14:41:46,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3681437990,Quality Assurance Specialist,Full-time,,66000.0,Associate,"Seattle, WA",2024-04-18 18:04:10,"Administrative, Quality Assurance",2,2024-04,7,6,9,6,Administrative & Legal
3682650399,Attending Physician,Part-time,,,,"Warsaw, VA",2024-04-15 20:00:04,"Health Care Provider, Other",2,2024-04,2,0,2,0,Healthcare
3691624158,Board Member,Volunteer,1.0,,,United States,2024-04-16 15:23:24,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3692329268,Senior Retail Sales Associate,Part-time,,,,"Lawrence, KS",2024-04-17 21:08:54,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3693083161,Interior Designer,Full-time,,,,"Dallas, TX",2024-04-11 20:00:06,"Design, Art/Creative, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3698445650,Fitness Sales General Manager,Full-time,,62500.0,,"Decatur, GA",2024-04-15 20:25:57,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3699237531,Mechanical Engineer,Full-time,,,,"Boston, MA",2024-04-15 18:39:00,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3699309082,Web Developer,Contract,,62400.0,,Washington DC-Baltimore Area,2024-04-06 18:59:39,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3699945651,Bird Control Account Manager and Supervisor,Full-time,,,,New York City Metropolitan Area,2024-04-17 21:41:39,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3700617207,Office Manager,Part-time,,60320.0,,"Mill Valley, CA",2024-04-18 17:25:24,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3701198910,Medical Assistant,Full-time,,47840.0,,"Westfield, NJ",2024-04-15 20:06:58,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3704185899,Senior Project Engineer,Full-time,,100000.0,,"Atlanta, GA",2024-04-18 15:55:24,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3706460061,Admininistrative Assistant Intern,Internship,1.0,,,New York City Metropolitan Area,2024-04-17 22:23:25,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3708903045,Associate Attorney,Full-time,,125000.0,,"San Diego, CA",2024-04-17 22:12:05,Legal,1,2024-04,6,6,7,6,Administrative & Legal
3708944827,Clinical Pharmacist,Full-time,,139360.0,,"Culver City, CA",2024-04-18 20:15:15,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3709615746,Director Origination,Full-time,1.0,,,United States,2024-04-06 11:29:03,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3709767981,Sales & Design Consultant,Full-time,1.0,65000.0,,"Nevada, United States",2024-04-19 01:43:44,"Design, Art/Creative, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3710273988,Cybersecurity Test Engineer – Remote,Full-time,1.0,,,"Florida, United States",2024-04-11 17:32:46,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3713452241,Director of Compliance,Full-time,,,,"Chicago, IL",2024-04-17 21:30:21,Legal,1,2024-04,6,6,7,6,Administrative & Legal
3715891138,Human Resources Manager,Full-time,,55000.0,,"Sevierville, TN",2024-04-18 19:49:17,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3720358336,Litigation Support Specialist,Full-time,,,,"Fort Worth, TX",2024-04-18 00:51:36,Legal,1,2024-04,6,6,7,6,Administrative & Legal
3720384155,Healthcare Recruiter,Full-time,,,,"Flower Mound, TX",2024-04-11 21:17:20,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3720682554,Mortgage Loan Officer,Full-time,,75000.0,,"Independence, OH",2024-04-11 17:18:07,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3722423668,Founding Front-End Engineer (Web),Full-time,,,,San Francisco Bay Area,2024-04-19 03:11:37,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3723312535,Design Engineer (Stellantis Background),Full-time,,,,"Roseville, MI",2024-04-18 17:06:30,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3723335242,Heavy Equipment Mechanic,Full-time,,,,"Pardeeville, WI",2024-04-11 18:56:48,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3726732147,Shop Supervisor,Full-time,,187500.0,,"Olean, NY",2024-04-19 18:06:03,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3726764279,Senior Communications and Development Manager,Full-time,,70000.0,,Denver Metropolitan Area,2024-04-15 19:08:33,Other,1,2024-04,3,4,4,4,Other / Unclassified
3727712512,Sales Consultant (Outside Sales),Full-time,,60000.0,,"Houston, TX",2024-04-18 19:48:55,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3728459637,Principal Backend Engineer,Full-time,1.0,212.5,,United States,2024-04-18 20:04:36,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3728879926,Sales and Marketing Assistant (Graduate),Full-time,,44400.0,,"Los Angeles, CA",2024-04-16 15:19:43,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3729323858,2 Way Radio Installer,Full-time,,,,"Anchorage, AK",2024-04-06 00:03:53,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3729754558,tester,Volunteer,,,,"Los Angeles, CA",2024-04-15 20:38:42,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3729768983,Co-Founder,Internship,1.0,,,"Berkeley, CA",2024-04-06 22:16:21,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3731389852,Wafer Process Engineer - Laser diode Chip Fabrication,Full-time,,,,"Danvers, MA",2024-04-07 03:22:14,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3736083076,Associate Attorney - Commercial Litigation,Full-time,,,,"Morristown, NJ",2024-04-18 23:42:17,Legal,1,2024-04,6,6,7,6,Administrative & Legal
3736684097,Program Manager,Contract,1.0,,,"Portland, OR",2024-04-18 21:52:27,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
3738844984,Fractional CFO,Part-time,1.0,,,United States,2024-04-18 17:38:28,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3739446309,Administrative Assistant,Full-time,,,,"Bellevue, WA",2024-04-15 20:54:57,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3739478140,Distributor Sales Specialist,Contract,1.0,,,United States,2024-04-18 14:07:12,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3741582728,Outside Salesperson,Full-time,,,Associate,New York City Metropolitan Area,2024-04-18 14:23:07,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3743875708,Unpaid Internship: Development Team,Volunteer,1.0,,,United States,2024-04-18 17:38:43,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3744936604,Chairperson,Volunteer,1.0,,,United States,2024-04-15 21:02:21,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3745677818,Manager of Human Resources,Full-time,,87500.0,,"New York, NY",2024-04-15 20:20:11,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3747072157,Project Manager,Full-time,,116000.0,,"Oxnard, CA",2024-04-17 21:36:07,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
3748229910,People Manager or Workplace Counselor,Part-time,,39000.0,,"Denver, CO",2024-04-19 13:42:48,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3748720888,Electrician Mechanic,Full-time,,,,"Irving, TX",2024-04-15 19:53:03,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3748909502,2+ years Attorney,Full-time,,,,"Braintree, MA",2024-04-18 18:48:20,Legal,1,2024-04,6,6,7,6,Administrative & Legal
3755323506,Accounts Payable Specialist,Full-time,,55120.0,,"San Diego, CA",2024-04-15 19:09:28,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3756640753,Real Estate Agent,Full-time,1.0,,,United States,2024-04-19 14:07:47,"Sales, Management",2,2024-04,6,5,3,5,Finance & Sales
3757672875,Care Coordinator,Contract,1.0,52000.0,,United States,2024-04-15 18:57:44,Other,1,2024-04,3,4,4,4,Other / Unclassified
3758935273,Marketing Coordinator,Full-time,,,,"Southlake, TX",2024-04-18 16:56:07,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3761818635,Staff Accountant,Full-time,,60000.0,,"Twinsburg, OH",2024-04-19 15:32:54,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3761942097,Founding High School Science Teacher,Full-time,,87500.0,,"Brooklyn, NY",2024-04-16 15:19:47,"Education, Training",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3762860888,Field Sales Representative,Part-time,,36400.0,,"Miami, FL",2024-04-12 02:27:13,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3763494664,Help Desk Analyst,Full-time,,,,Huntsville-Decatur-Albertville Area,2024-04-15 20:13:13,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3764329709,Research Technician,Full-time,,31200.0,,"Little Rock, AR",2024-04-18 21:55:21,"Research, Analyst, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3765212611,Youth Coach,Full-time,,45000.0,,"Conroe, TX",2024-04-18 16:24:49,Other,1,2024-04,3,4,4,4,Other / Unclassified
3766290342,Clinical Manager - RN,Full-time,,85000.0,,"Houston, TX",2024-04-07 02:42:20,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3766973763,Associate Attorney,Full-time,,,,"Garden City, NY",2024-04-16 14:37:05,Legal,1,2024-04,6,6,7,6,Administrative & Legal
3767020403,Nurse Practitioner,Full-time,,,,"Carmel, NY",2024-04-19 15:15:53,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3769036399,Community Association Manager- Portfolio,Full-time,,49000.0,,"Morehead City, NC",2024-04-11 19:18:11,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3770151266,Technician,Full-time,,,,"Omaha, NE",2024-04-15 20:08:32,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3771168117,Digital Marketing Intern,Part-time,1.0,26000.0,,United States,2024-04-18 19:52:49,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3773070651,Veterinary Technician Manager,Full-time,,67500.0,,"Littleton, CO",2024-04-17 21:25:38,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3774103540,Commercial Loan Officer,Contract,1.0,,,"Texas, United States",2024-04-11 19:56:43,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3777765500,Booking Producer,Contract,1.0,42000.0,,United States,2024-04-07 00:16:08,"Design, Art/Creative, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3778036844,Family Physician,Full-time,,225000.0,,"Poolesville, MD",2024-04-06 11:44:05,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3778723781,Registered Nurse RN - Medical ICU MICU - PT Nights,Part-time,,,Mid-Senior level,"Gainesville, GA",2024-04-19 15:21:08,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3779260325,Assistant Buyer / Receiving,Full-time,,,,"Coffeyville, KS",2024-04-16 14:35:01,"Purchasing, Supply Chain",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3780003361,Mechanical Design Engineering Manager,Full-time,,140000.0,Mid-Senior level,"Iowa, United States",2024-04-15 19:05:34,"Engineering, Manufacturing",2,2024-04,6,2,1,2,Engineering & IT
3780415828,Technical Business Analyst,Contract,,70000.0,,"Albany, NY",2024-04-18 19:13:13,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3782349432,Commercial Appraiser Manager,Full-time,,,,"Palatka, FL",2024-04-09 13:09:18,"Sales, Management",2,2024-04,6,5,3,5,Finance & Sales
3782409045,Senior Linux/RedHat Engineer,Contract,1.0,,,United States,2024-04-15 19:50:42,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3782812525,Salesperson,Full-time,1.0,,,United States,2024-04-06 22:56:52,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3783977901,Content Manager (INTERNSHIP),Full-time,,,,"Austin, Texas Metropolitan Area",2024-04-17 23:38:59,"Marketing, Public Relations, Writing/Editing",3,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3784021865,Project Estimator,Full-time,,70000.0,,"Madison, WI",2024-04-11 19:20:25,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3784077709,Psychotherapist in Private Practice,Part-time,,,,"New York, NY",2024-04-12 00:51:57,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3784367296,Science Teacher,Full-time,,,,"Boston, MA",2024-04-19 02:02:34,"Education, Training",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3784435614,"Staff Engineer (Geotechnical, Geological or Mining)",Full-time,,,,"Tucson, AZ",2024-04-18 19:16:05,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3785849500,Speech Language Pathologist,Full-time,1.0,,,"Florida, United States",2024-04-15 20:51:06,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3787279047,Real Estate Sales Agent,Full-time,,,,"Austin, Texas Metropolitan Area",2024-04-11 19:17:45,"Sales, Management",2,2024-04,6,5,3,5,Finance & Sales
3787503302,Associate Director of Individual Giving,Full-time,1.0,101000.0,,United States,2024-04-05 20:43:14,Other,1,2024-04,3,4,4,4,Other / Unclassified
3787839455,Building Maintenance Manager,Full-time,,117500.0,,"Elizabeth, NJ",2024-04-18 00:29:32,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3788295344,Veterinarian,Part-time,,,,"Farmington, MN",2024-04-17 21:12:35,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3788738919,Armed Security Guard,Full-time,,,,"Bel Air, MD",2024-04-16 14:17:20,"Other, Information Technology, Management",3,2024-04,0,9,11,9,Information Technology & Digital
3788980998,Senior Account Executive,Full-time,,,Mid-Senior level,"Dallas, TX",2024-04-18 16:53:41,Customer Service,1,2024-04,6,8,8,8,"HR, Education & Quality Assurance"
3789379757,Bench Store Manager,Full-time,,,Mid-Senior level,"Portland, OR",2024-04-18 15:48:16,Management,1,2024-04,1,1,0,1,Manufacturing & Operations
3790001722,Financial Advisor,Full-time,,102500.0,,"Red Bank, NJ",2024-04-17 22:05:45,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3791290709,Creative and Social Intern,Internship,,,,"Miami, FL",2024-04-18 16:47:24,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3792245483,Sales Business Development Executive,Full-time,,,,"El Segundo, CA",2024-04-18 23:25:34,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3792362600,Social Media Marketing Intern,Internship,1.0,,,United States,2024-04-18 14:32:27,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3792953441,Project Manager,Full-time,,,,"Austin, Texas Metropolitan Area",2024-04-15 21:16:26,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
3794063618,Entry-Level Ecologist,Full-time,,48500.0,,"Columbus, Ohio Metropolitan Area",2024-04-16 18:46:48,"Research, Analyst, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3795134838,backend Java developer,Full-time,,,,"Austin, TX",2024-04-18 20:28:54,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3795138975,Personal Assistant to Controller,Full-time,,,,"Detroit, MI",2024-04-18 15:28:28,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3795149962,"Field Office ISSM - Open Rank-RS-Albuquerque, NM",Full-time,,,Entry level,"Albuquerque, NM",2024-04-05 20:26:23,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3795156068,"Field Office ISSM - Open Rank-RS-Albuquerque, NM",Full-time,,,Entry level,"Albuquerque, NM",2024-04-05 20:26:23,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3795156313,Logistics Specialist,Full-time,,,,"Plymouth, MN",2024-04-18 20:41:07,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3797460723,Assistant Landscape Architect,Full-time,,60000.0,,"Franklin, TN",2024-04-15 19:13:14,"Design, Art/Creative, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3798453023,VP Ecommerce,Full-time,1.0,,,United States,2024-04-18 21:09:44,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3798658570,Senior Staffing Specialist,Full-time,,,,"Sedalia, MO",2024-04-19 12:24:18,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3799217187,Sales And Marketing Specialist,Contract,1.0,,,United States,2024-04-11 21:11:53,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3799458858,Program Associate,Full-time,1.0,55000.0,,"Louisiana, United States",2024-04-05 19:43:31,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3800989742,Data Engineer/ETL,Contract,,,,"Hartford, CT",2024-04-19 13:36:53,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3802026770,Hiring a Contract Lawyer with Probate Experience,Contract,,,,"Phoenix, AZ",2024-04-18 15:17:45,Legal,1,2024-04,6,6,7,6,Administrative & Legal
3803052628,Flight Software Engineer,Full-time,,155000.0,Mid-Senior level,"Webster, TX",2024-04-18 17:12:46,Engineering,1,2024-04,6,2,1,2,Engineering & IT
3803055615,Financial Services Representative,Contract,1.0,125002.5,,United States,2024-04-18 16:32:18,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
